   2.00000000       2.89999889E-07   2.20001681E-07   5.09996880E-07
   3.00000000       4.39998701E-07   4.40003362E-07   4.10000780E-07
   4.00000000       8.40001746E-07   8.80002062E-07   4.19998543E-07
   5.00000000       1.48000197E-06   1.48999970E-06   5.59999592E-07
   6.00000000       2.88999649E-06   2.48999800E-06   7.20000799E-07
   7.00000000       4.36999835E-06   3.90999958E-06   9.30000112E-07
   8.00000000       6.43999783E-06   5.80999995E-06   2.12000691E-06
   9.00000000       8.66999835E-06   8.27999793E-06   1.54000702E-06
   10.0000000       1.20200029E-05   9.96999461E-06   1.67000110E-06
   11.0000000       1.29899945E-05   1.48399922E-05   2.43000682E-06
   12.0000000       1.93899868E-05   1.99900005E-05   2.27998953E-06
   13.0000000       2.42100105E-05   2.44000003E-05   2.84999601E-06
   14.0000000       2.98600080E-05   2.76499995E-05   2.55998225E-06
   15.0000000       2.98599898E-05   3.65000233E-05   4.62997696E-06
   16.0000000       4.36000155E-05   4.35499860E-05   4.27000214E-06
   17.0000000       4.51799860E-05   5.11199978E-05   6.00997373E-06
   18.0000000       6.23999877E-05   6.20600549E-05   4.76002697E-06
   19.0000000       6.00799904E-05   7.27000079E-05   7.62999025E-06
   20.0000000       8.64599642E-05   7.59899631E-05   7.11999837E-06
   21.0000000       9.66599619E-05   9.10499657E-05   9.97006919E-06
   22.0000000       1.11119967E-04   1.05300096E-04   7.99000281E-06
   23.0000000       1.27680003E-04   1.13260001E-04   1.20799241E-05
   24.0000000       1.31870067E-04   1.39869895E-04   1.22798983E-05
   25.0000000       1.51320099E-04   1.48079998E-04   1.58900020E-05
   26.0000000       1.75939946E-04   1.69750158E-04   1.55100224E-05
   27.0000000       2.00880168E-04   1.92210078E-04   1.85099252E-05
   28.0000000       2.19549838E-04   2.11210252E-04   1.70901421E-05
   29.0000000       2.34359803E-04   2.33110186E-04   2.09501377E-05
   30.0000000       2.58949993E-04   2.49300007E-04   2.09099053E-05
   31.0000000       2.89409771E-04   2.92190001E-04   2.61002788E-05
   32.0000000       3.11369891E-04   3.09670577E-04   2.15798609E-05
   33.0000000       3.49450100E-04   3.50379938E-04   2.52395876E-05
   34.0000000       3.76729964E-04   3.76259675E-04   2.47997050E-05
   35.0000000       4.50170046E-04   4.30040353E-04   3.22902197E-05
   36.0000000       4.65410354E-04   4.63600154E-04   2.44802231E-05
   37.0000000       5.03920310E-04   4.92360617E-04   3.15606594E-05
   38.0000000       5.41239977E-04   5.42610884E-04   3.45993030E-05
   39.0000000       5.92740776E-04   5.87170129E-04   4.16696057E-05
   40.0000000       6.25230081E-04   6.09199982E-04   3.81600839E-05
   41.0000000       7.01199751E-04   7.05369690E-04   5.09309757E-05
   42.0000000       7.75558932E-04   7.38019939E-04   4.26495062E-05
   43.0000000       7.85920594E-04   7.56599882E-04   4.80604176E-05
   44.0000000       8.31999758E-04   8.19399371E-04   4.74500666E-05
   45.0000000       8.90448107E-04   8.64839531E-04   5.35511972E-05
   46.0000000       9.65671556E-04   9.38940037E-04   4.51493252E-05
   47.0000000       1.00280042E-03   1.00445980E-03   6.64997133E-05
   48.0000000       1.07296940E-03   1.04179862E-03   5.84197041E-05
   49.0000000       1.11868861E-03   1.13692996E-03   7.19690288E-05
   50.0000000       1.22931006E-03   1.19664904E-03   6.68287248E-05
   51.0000000       1.29579066E-03   1.27770181E-03   8.24499148E-05
   52.0000000       1.36452913E-03   1.32580998E-03   7.23004341E-05
   53.0000000       1.43574958E-03   1.43019913E-03   9.00077794E-05
   54.0000000       1.51616102E-03   1.49900909E-03   7.21883771E-05
   55.0000000       1.65489200E-03   1.61183835E-03   9.86719097E-05
   56.0000000       1.68197160E-03   1.66545867E-03   8.05091840E-05
   57.0000000       1.83433061E-03   1.69815065E-03   1.05338098E-04
   58.0000000       1.85997004E-03   1.81962014E-03   9.32168987E-05
   59.0000000       1.97347160E-03   1.95950991E-03   1.07126238E-04
   60.0000000       2.04241276E-03   2.03808793E-03   9.59825484E-05
   61.0000000       2.15900899E-03   2.12356099E-03   1.12118723E-04
   62.0000000       2.24889745E-03   2.23855977E-03   1.15447045E-04
   63.0000000       2.40434636E-03   2.40389351E-03   1.38387681E-04
   64.0000000       2.50231754E-03   2.45262147E-03   1.25379564E-04
   65.0000000       2.61543272E-03   2.65127188E-03   1.52254099E-04
   66.0000000       2.77151098E-03   2.79005058E-03   1.37367242E-04
   67.0000000       2.88925180E-03   2.89225578E-03   1.61476142E-04
   68.0000000       2.92695034E-03   2.92579643E-03   1.41906741E-04
   69.0000000       3.18764686E-03   3.12469481E-03   1.80635456E-04
   70.0000000       3.26441764E-03   3.18247802E-03   1.50079723E-04
   71.0000000       3.36878770E-03   3.31753725E-03   1.79481503E-04
   72.0000000       3.49194533E-03   3.48480232E-03   1.55830377E-04
   73.0000000       3.67116928E-03   3.68957524E-03   1.89695362E-04
   74.0000000       3.79123678E-03   3.75645631E-03   1.68352126E-04
   75.0000000       4.07323847E-03   3.88686173E-03   2.21595765E-04
   76.0000000       4.12640581E-03   4.10917262E-03   1.83696742E-04
