   2.00000000       3.89999855E-07   3.36666915E-07   5.73333068E-07
   3.00000000       7.33333479E-07   7.16666705E-07   5.83333133E-07
   4.00000000       1.41666658E-06   1.62999925E-06   5.83333872E-07
   5.00000000       2.43666591E-06   2.54000065E-06   8.10000756E-07
   6.00000000       4.10999928E-06   4.09666609E-06   1.01333490E-06
   7.00000000       6.89999843E-06   4.83999975E-06   6.96666518E-07
   8.00000000       4.62666776E-06   4.36666733E-06   7.56665429E-07
   9.00000000       6.32999763E-06   6.05333616E-06   1.15666535E-06
   10.0000000       8.38999949E-06   7.14666521E-06   1.13333260E-06
   11.0000000       1.01899977E-05   1.10199990E-05   1.39999509E-06
   12.0000000       1.39533358E-05   1.43766774E-05   1.46665923E-06
   13.0000000       1.65733327E-05   1.72666587E-05   2.08999973E-06
   14.0000000       1.91000108E-05   2.13733438E-05   1.88998877E-06
   15.0000000       2.45833398E-05   2.31833255E-05   3.10001269E-06
   16.0000000       2.94500096E-05   2.88599986E-05   3.20335221E-06
   17.0000000       3.53000069E-05   3.70533271E-05   4.17664660E-06
   18.0000000       4.09799832E-05   4.32133675E-05   3.25664882E-06
   19.0000000       5.17432891E-05   5.10499885E-05   4.48331230E-06
   20.0000000       6.17900005E-05   5.91066491E-05   5.15331840E-06
   21.0000000       6.71766684E-05   6.59733487E-05   5.69661461E-06
   22.0000000       7.71700361E-05   7.62865966E-05   7.78337289E-06
   23.0000000       8.53833553E-05   8.36266045E-05   8.43336147E-06
   24.0000000       9.40133104E-05   9.26199573E-05   7.54326584E-06
   25.0000000       1.07033353E-04   1.04106664E-04   8.80340758E-06
   26.0000000       1.20923323E-04   1.17536780E-04   8.72989494E-06
   27.0000000       1.31753492E-04   1.36670074E-04   1.20733184E-05
   28.0000000       1.47066516E-04   1.43866739E-04   1.06666484E-05
   29.0000000       1.61469972E-04   1.63876612E-04   1.31032866E-05
   30.0000000       1.82799893E-04   1.79070033E-04   1.22867032E-05
   31.0000000       1.96976660E-04   1.96496650E-04   1.47267183E-05
   32.0000000       2.21006863E-04   1.98033260E-04   1.29636128E-05
   33.0000000       2.29226745E-04   2.17383305E-04   1.60467625E-05
   34.0000000       2.37523316E-04   2.33793253E-04   1.49234138E-05
   35.0000000       2.63466849E-04   2.62693153E-04   2.02496849E-05
   36.0000000       2.86656228E-04   2.85463320E-04   1.81762371E-05
   37.0000000       3.15046316E-04   3.07883020E-04   2.20465663E-05
   38.0000000       3.47373483E-04   3.34373326E-04   2.01964376E-05
   39.0000000       3.64263047E-04   3.67255998E-04   2.42964434E-05
   40.0000000       3.96052987E-04   3.89300199E-04   2.26402281E-05
   41.0000000       4.22050158E-04   4.21370671E-04   2.90830922E-05
   42.0000000       4.71479900E-04   4.55196685E-04   2.51960755E-05
   43.0000000       4.99227026E-04   4.79426380E-04   3.00367665E-05
   44.0000000       5.31473139E-04   5.23242925E-04   2.86269187E-05
   45.0000000       5.50769968E-04   5.55086124E-04   3.76876196E-05
   46.0000000       6.06919930E-04   5.91510150E-04   3.45039371E-05
   47.0000000       6.41233113E-04   6.23650558E-04   3.91928370E-05
   48.0000000       6.74225506E-04   6.86279905E-04   3.65988417E-05
   49.0000000       7.24895799E-04   7.03833881E-04   5.28430937E-05
   50.0000000       7.78476417E-04   7.56494177E-04   4.59337243E-05
   51.0000000       1.01086299E-03   9.73383605E-04   5.83108267E-05
   52.0000000       9.74809343E-04   9.30913317E-04   4.93526459E-05
   53.0000000       1.00347039E-03   9.99250449E-04   6.29393253E-05
   54.0000000       1.09237991E-03   1.03623071E-03   6.36005425E-05
   55.0000000       1.12079934E-03   1.13636022E-03   7.07689906E-05
   56.0000000       1.18316337E-03   1.16147997E-03   6.33176169E-05
   57.0000000       1.24814664E-03   1.20624865E-03   7.90882114E-05
   58.0000000       1.32802641E-03   1.26855215E-03   7.47934973E-05
   59.0000000       1.38907752E-03   1.36868795E-03   8.55986291E-05
   60.0000000       1.45841599E-03   1.45393377E-03   7.71363557E-05
   61.0000000       1.52917858E-03   1.50280632E-03   8.87711867E-05
   62.0000000       1.62909192E-03   1.60418509E-03   8.32907390E-05
   63.0000000       1.72541616E-03   1.66722620E-03   1.11637113E-04
   64.0000000       1.77013397E-03   1.73967995E-03   9.31994146E-05
   65.0000000       1.82051980E-03   1.81680045E-03   1.17721560E-04
   66.0000000       1.89144129E-03   1.90783816E-03   1.00256599E-04
   67.0000000       1.96494418E-03   2.01201765E-03   1.17925010E-04
   68.0000000       2.07777019E-03   2.06408813E-03   1.03658043E-04
   69.0000000       2.16377247E-03   2.10853573E-03   1.22477213E-04
   70.0000000       2.22562789E-03   2.23911926E-03   1.35231021E-04
   71.0000000       2.38135015E-03   2.37436290E-03   1.38327276E-04
   72.0000000       2.49997457E-03   2.45756796E-03   1.34080256E-04
   73.0000000       2.61853542E-03   2.58492795E-03   1.47730505E-04
   74.0000000       2.70154956E-03   2.66975397E-03   1.39846801E-04
   75.0000000       2.76999152E-03   2.80316663E-03   1.66498823E-04
   76.0000000       2.93514249E-03   2.85420730E-03   1.50184627E-04
   77.0000000       3.02199041E-03   2.98029580E-03   1.75361638E-04
   78.0000000       3.15110525E-03   3.13158683E-03   1.56466165E-04
   79.0000000       3.29565676E-03   3.23266350E-03   1.87772108E-04
   80.0000000       3.38133494E-03   3.35918437E-03   1.67961116E-04
   81.0000000       3.51455691E-03   3.49175767E-03   2.12809246E-04
   82.0000000       3.61038209E-03   3.61113227E-03   1.85025536E-04
   83.0000000       3.75851942E-03   3.80190532E-03   2.17157998E-04
   84.0000000       3.89516191E-03   3.93630983E-03   1.95732122E-04
   85.0000000       4.06628940E-03   4.06931574E-03   2.32556660E-04
   86.0000000       4.19989275E-03   4.14106995E-03   2.04277036E-04
   87.0000000       4.36017336E-03   4.34457138E-03   2.47612013E-04
   88.0000000       4.47658543E-03   4.44728835E-03   2.17285153E-04
   89.0000000       4.68948344E-03   4.52302303E-03   2.46404001E-04
   90.0000000       4.66718059E-03   4.61598719E-03   2.35646570E-04
   91.0000000       4.72521456E-03   4.75443527E-03   2.78040563E-04
   92.0000000       4.89247637E-03   4.86788433E-03   2.44852708E-04
   93.0000000       5.05902618E-03   5.10854088E-03   2.91341159E-04
   94.0000000       5.26763918E-03   5.25906868E-03   2.54185987E-04
   95.0000000       5.40278107E-03   5.39756753E-03   3.26410925E-04
   96.0000000       5.59811899E-03   5.61292004E-03   2.86153168E-04
   97.0000000       5.80159528E-03   5.80248516E-03   3.31853225E-04
   98.0000000       6.02101628E-03   5.99418627E-03   2.44928990E-04
   99.0000000       6.19127927E-03   6.17785146E-03   3.55758675E-04
   100.000000       6.36708597E-03   6.30490622E-03   3.13975004E-04
