   2.00000000       4.56666271E-07   3.96666593E-07   6.66666324E-07
   3.00000000       7.76667150E-07   7.16666705E-07   6.26666008E-07
   4.00000000       1.50333392E-06   1.15999956E-06   4.79999017E-07
   5.00000000       2.09333211E-06   2.18333366E-06   6.53332108E-07
   6.00000000       3.39666690E-06   3.30000034E-06   8.16667466E-07
   7.00000000       5.71999999E-06   4.15333216E-06   5.19997741E-07
   8.00000000       3.72333443E-06   4.60666615E-06   7.66667824E-07
   9.00000000       6.65333118E-06   6.38666870E-06   1.05666618E-06
   10.0000000       8.70333406E-06   7.97999382E-06   1.20333709E-06
   11.0000000       1.12566659E-05   1.18166708E-05   1.53666986E-06
   12.0000000       1.41966711E-05   1.38733285E-05   1.85000397E-06
   13.0000000       1.82600070E-05   1.73566623E-05   2.11666020E-06
   14.0000000       2.23733241E-05   2.20533329E-05   2.37668564E-06
   15.0000000       2.77466825E-05   2.73833430E-05   3.32998729E-06
   16.0000000       3.28700007E-05   3.14566751E-05   3.35998834E-06
   17.0000000       3.72566792E-05   3.64366679E-05   4.29004422E-06
   18.0000000       4.19033568E-05   4.46333470E-05   3.39999792E-06
   19.0000000       4.81300049E-05   5.09700185E-05   4.31999570E-06
   20.0000000       6.26433393E-05   5.17566987E-05   4.19333583E-06
   21.0000000       5.95566635E-05   6.17433107E-05   6.35335846E-06
   22.0000000       6.38833662E-05   7.47600207E-05   5.25335463E-06
   23.0000000       7.93700383E-05   7.92367282E-05   8.35339233E-06
   24.0000000       8.86266425E-05   9.09033406E-05   7.43001692E-06
   25.0000000       9.96933377E-05   1.07963380E-04   1.05166437E-05
   26.0000000       1.24710001E-04   1.24423503E-04   9.08672791E-06
   27.0000000       1.46209990E-04   1.37756666E-04   1.31434199E-05
   28.0000000       1.52946712E-04   1.46066741E-04   9.52998835E-06
   29.0000000       1.66560014E-04   1.60816504E-04   1.43100815E-05
   30.0000000       1.84703473E-04   1.93353291E-04   1.42433246E-05
   31.0000000       2.00563270E-04   2.11530132E-04   1.59064930E-05
   32.0000000       2.27400058E-04   2.15996508E-04   1.60733853E-05
   33.0000000       2.47240067E-04   2.41956717E-04   1.82767708E-05
   34.0000000       2.52656551E-04   2.54986691E-04   1.80399420E-05
   35.0000000       3.00629938E-04   3.02906439E-04   2.20799448E-05
   36.0000000       3.22579930E-04   3.18119914E-04   1.99898077E-05
   37.0000000       3.54089745E-04   3.65286658E-04   2.71503122E-05
   38.0000000       3.80036043E-04   3.68727051E-04   2.33864776E-05
   39.0000000       4.07179992E-04   4.18979325E-04   2.67330797E-05
   40.0000000       4.17280186E-04   4.13920090E-04   2.44331368E-05
   41.0000000       4.58519469E-04   4.98983078E-04   3.32895906E-05
   42.0000000       5.08929894E-04   5.06649783E-04   2.83360478E-05
   43.0000000       5.89633011E-04   5.75962884E-04   3.83663173E-05
   44.0000000       6.14496064E-04   6.03086140E-04   3.11406438E-05
